DATABASE_NAME, SCHEMA_NAME , TABLE_NAME                      , TABLE_TYPE, COMMENT                                                                                                                                                                        , ROW_COUNT, COLUMNS
SOURCE_DATA  , MASTER_DATA , USER                            , BASE TABLE, "Stores system user information, roles, and access rights."                                                                                                                    ,        30, "USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, USERNAME, USERNAME, USERNAME, USERNAME, USERNAME, USERNAME, USERNAME, PASSWORD_HASH, PASSWORD_HASH, PASSWORD_HASH, PASSWORD_HASH, PASSWORD_HASH, PASSWORD_HASH, PASSWORD_HASH, ACCESS_TOKEN, ACCESS_TOKEN, ACCESS_TOKEN, ACCESS_TOKEN, ACCESS_TOKEN, ACCESS_TOKEN, ACCESS_TOKEN, NAME, NAME, NAME, NAME, NAME, NAME, NAME, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, USER_TYPE, USER_TYPE, USER_TYPE, USER_TYPE, USER_TYPE, USER_TYPE, USER_TYPE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , VEHICLE                         , BASE TABLE, "Contains vehicle master data including registration, model, and specifications."                                                                                              ,       284, "VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, VEHICLE_MODEL_COLOR_ID, BATCH_NO, BATCH_NO, BATCH_NO, BATCH_NO, BATCH_NO, BATCH_NO, BATCH_NO, CHASSIS_NUMBER, CHASSIS_NUMBER, CHASSIS_NUMBER, CHASSIS_NUMBER, CHASSIS_NUMBER, CHASSIS_NUMBER, CHASSIS_NUMBER, LICENSE_PLATE, LICENSE_PLATE, LICENSE_PLATE, LICENSE_PLATE, LICENSE_PLATE, LICENSE_PLATE, LICENSE_PLATE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, MOTOR_NUMBER, MOTOR_NUMBER, MOTOR_NUMBER, MOTOR_NUMBER, MOTOR_NUMBER, MOTOR_NUMBER, MOTOR_NUMBER, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, APPROVED_STATUS, APPROVED_STATUS, APPROVED_STATUS, APPROVED_STATUS, APPROVED_STATUS, APPROVED_STATUS, APPROVED_STATUS, APPROVED_BY, APPROVED_BY, APPROVED_BY, APPROVED_BY, APPROVED_BY, APPROVED_BY, APPROVED_BY"
SOURCE_DATA  , MASTER_DATA , VEHICLE_MAINTENANCE_LOG         , BASE TABLE, Tracks maintenance history for vehicles.                                                                                                                                       ,         4, "LOG_ID, LOG_ID, LOG_ID, LOG_ID, LOG_ID, LOG_ID, LOG_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID"
SOURCE_DATA  , MASTER_DATA , VEHICLE_MODEL                   , BASE TABLE, "Stores vehicle model information, including make, specifications, and release details."                                                                                       ,         1, "MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, BRAND, BRAND, BRAND, BRAND, BRAND, BRAND, BRAND, NAME, NAME, NAME, NAME, NAME, NAME, NAME, CHARGING_TYPE, CHARGING_TYPE, CHARGING_TYPE, CHARGING_TYPE, CHARGING_TYPE, CHARGING_TYPE, CHARGING_TYPE, EFFICIENCY, EFFICIENCY, EFFICIENCY, EFFICIENCY, EFFICIENCY, EFFICIENCY, EFFICIENCY, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , VEHICLE_MODEL_COLOR             , BASE TABLE, Tracks available colors for each vehicle model.                                                                                                                                ,         7, "COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, MODEL_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, MOBILE_DATA, MOBILE_DATA, MOBILE_DATA, MOBILE_DATA, MOBILE_DATA, MOBILE_DATA, MOBILE_DATA, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , VEHICLE_OWNER                   , BASE TABLE, Stores current ownership information of vehicles.                                                                                                                              ,       238, "VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID"
SOURCE_DATA  , MASTER_DATA , VEHICLE_PAST_OWNER              , BASE TABLE, Tracks previous vehicle owners for history and transfer purposes.                                                                                                              ,       355, "ID, ID, ID, ID, ID, ID, ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, OWNERSHIP_DATE, OWNERSHIP_DATE, OWNERSHIP_DATE, OWNERSHIP_DATE, OWNERSHIP_DATE, OWNERSHIP_DATE, OWNERSHIP_DATE"
SOURCE_DATA  , MASTER_DATA , VEHICLE_TYPE                    , BASE TABLE, "Defines vehicle types, e.g., electric, hybrid, conventional."                                                                                                                 ,         1, "VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, VEHICLE_TYPE_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , VENDOR                          , BASE TABLE, "Stores vendor information, including contact details and products supplied."                                                                                                  ,         2, "VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, COUNTRY, COUNTRY, COUNTRY, COUNTRY, COUNTRY, COUNTRY, COUNTRY, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_NAME, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_DESIGNATION, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_PHONE, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_ADDRESS, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, PRIMARY_CONTACT_EMAIL, CHARGING_STATION, CHARGING_STATION, CHARGING_STATION, CHARGING_STATION, CHARGING_STATION, CHARGING_STATION, CHARGING_STATION, SWAPPING_STATION, SWAPPING_STATION, SWAPPING_STATION, SWAPPING_STATION, SWAPPING_STATION, SWAPPING_STATION, SWAPPING_STATION, BATTERY, BATTERY, BATTERY, BATTERY, BATTERY, BATTERY, BATTERY, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, THREE_WHEELER_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, BIKES_OR_PARTS, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , WAREHOUSE                       , BASE TABLE, "Stores warehouse master data including location, capacity, and manager assignments."                                                                                          ,         2, "WAREHOUSE_ID, WAREHOUSE_ID, WAREHOUSE_ID, WAREHOUSE_ID, WAREHOUSE_ID, WAREHOUSE_ID, WAREHOUSE_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, PHONE, PHONE, PHONE, PHONE, PHONE, PHONE, PHONE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , VEHICLE_DATA, BSS_MESSAGE_DATA                , BASE TABLE, "Contains BSS message data for vehicles, including telemetry or operational messages."                                                                                         ,    133250, "RID, DEVICE_ID, EV, CT, DATA, _LINE_NUMBER, _PROCESSED_AT, _SOURCE_FILE, _DATA_SOURCE, S_TIME, _ROW_HASH"
SOURCE_DATA  , VEHICLE_DATA, BSS_RPCRESPONSE_DATA            , BASE TABLE, Stores RPC response data from BSS systems for vehicles.                                                                                                                        ,      6759, "RID, DEVICE_ID, EV, CT, DATA, _LINE_NUMBER, _PROCESSED_AT, _SOURCE_FILE, _DATA_SOURCE, _ROW_HASH"
SOURCE_DATA  , VEHICLE_DATA, TBOX_GPS_DATA                   , BASE TABLE, Contains GPS tracking data from TBOX units in vehicles for location and routing analysis.                                                                                      ,    228920, "LONGDIR, LONG, LAT, CTIME, LATDIR, TBOXID, _LINE_NUMBER, _PROCESSED_AT, _SOURCE_FILE, _DATA_SOURCE, _ROW_HASH"
SOURCE_DATA  , VEHICLE_DATA, TBOX_MESSAGE_DATA               , BASE TABLE, "Stores TBOX message telemetry data for vehicles, including sensor readings and status updates."                                                                               ,         0, "TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, TBOX_INTERNAL_BAT_VOLT, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, SIDESTANDINFO, TBOX_MEMS_ERROR_FLAG, BATTEMP, TBOX_MEMS_ERROR_FLAG, TBOX_MEMS_ERROR_FLAG, TBOX_MEMS_ERROR_FLAG, TBOX_MEMS_ERROR_FLAG, TBOX_MEMS_ERROR_FLAG, TBOX_MEMS_ERROR_FLAG, BATTEMP, BATVOLT, BATTEMP, BATTEMP, BATTEMP, BATTEMP, BATTEMP, BATTEMP, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BRAKESTATUS, BATVOLT, BATVOLT, BATVOLT, BATVOLT, BATVOLT, BATVOLT, TBOX_MEMS_ERROR_FLAG, BATVOLT, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, INVERTER_ERROR, STATE, RPM, RPM, RPM, RPM, RPM, RPM, RPM, BATCELLDIFFMAX, STATE, STATE, STATE, STATE, STATE, STATE, STATE, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATCYCLECOUNT, BATSOH, BATSOH, BATSOH, BATSOH, BATSOH, BATSOH, BATSOH, BATSOH, BATPERCENT, BATPERCENT, BATPERCENT, BATPERCENT, BATPERCENT, BATPERCENT, BATPERCENT, BATPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, THROTTLEPERCENT, BATCURRENT, BATCURRENT, BATCURRENT, BATCURRENT, BATCURRENT, BATCURRENT, BATCURRENT, BATCURRENT, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, GEARINFORMATION, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, BATTERY_ERROR, SYS_VERSION, CTIME, CTIME, CTIME, CTIME, CTIME, CTIME, CTIME, CTIME, SYS_VERSION, SYS_VERSION, SYS_VERSION, SYS_VERSION, SYS_VERSION, SYS_VERSION, SYS_VERSION, MOTORRPM, MOTORRPM, MOTORRPM, MOTORRPM, MOTORRPM, MOTORRPM, MOTORRPM, MOTORRPM, MOTORTEMP, MOTORTEMP, MOTORTEMP, MOTORTEMP, MOTORTEMP, BMSID, MOTORTEMP, MOTORTEMP, BMSID, BMSID, BMSID, BMSID, BMSID, MOTORTEMP, BMSID, BMSID, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, INVERTERTEMP, TBOXID, TBOXID, TBOXID, TBOXID, TBOXID, TBOXID, TBOXID, TBOXID, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, TBOX_ID, _LINE_NUMBER, TBOX_ID, Tbox MEMS Error Flag, Tbox MEMS Error Flag, _PROCESSED_AT, Tbox MEMS Error Flag, Tbox MEMS Error Flag, Tbox MEMS Error Flag, Tbox MEMS Error Flag, Battery Error, _SOURCE_FILE, Battery Error, Battery Error, Battery Error, Battery Error, Battery Error, Inverter Error, Inverter Error, Inverter Error, _DATA_SOURCE, Inverter Error, Inverter Error, Inverter Error, BMS ID, BMS ID, BMS ID, BMS ID, BMS ID, _ROW_HASH, BMS ID, Tbox Internal Bat Volt, RPM, Tbox_Interna_Bat_Volt, Tbox Internal Bat Volt, TBOX_INTERNA_BAT_VOLT, TBOX_INTERNA_BAT_VOLT, TBOX_INTERNA_BAT_VOLT, BMS_ID, TBOX_START_TIME, TOTAL_DISTANCE_KM, SIM_ICCID"
